file_path,file_name,country,date,burned_area_ha,total_burned_pixels,max_burned_day,relative_path
../data/raw/dataset_64_64_all_10days_final/2022/Tunisia/corrected_sample_10715.nc,corrected_sample_10715.nc,Tunisia,2022-08-17,4122.0,42,33,2022/Tunisia/corrected_sample_10715.nc
../data/raw/dataset_64_64_all_10days_final/2022/Egypt/corrected_sample_9873.nc,corrected_sample_9873.nc,Egypt,2022-05-08,4122.0,33,33,2022/Egypt/corrected_sample_9873.nc
../data/raw/dataset_64_64_all_10days_final/2022/France/corrected_sample_10054.nc,corrected_sample_10054.nc,France,2022-03-25,4122.0,73,33,2022/France/corrected_sample_10054.nc
../data/raw/dataset_64_64_all_10days_final/2022/Romania/corrected_sample_10198.nc,corrected_sample_10198.nc,Romania,2022-03-26,4122.0,83,33,2022/Romania/corrected_sample_10198.nc
../data/raw/dataset_64_64_all_10days_final/2022/Bosnia & Herzegovina/corrected_sample_9949.nc,corrected_sample_9949.nc,Bosnia & Herzegovina,2022-03-23,3997.0,93,33,2022/Bosnia & Herzegovina/corrected_sample_9949.nc
../data/raw/dataset_64_64_all_10days_final/2022/Romania/corrected_sample_9783.nc,corrected_sample_9783.nc,Romania,2022-02-14,3997.0,49,32,2022/Romania/corrected_sample_9783.nc
../data/raw/dataset_64_64_all_10days_final/2022/Italy/corrected_sample_10745.nc,corrected_sample_10745.nc,Italy,2022-08-17,3997.0,32,32,2022/Italy/corrected_sample_10745.nc
../data/raw/dataset_64_64_all_10days_final/2022/France/corrected_sample_9831.nc,corrected_sample_9831.nc,France,2022-02-28,3997.0,55,32,2022/France/corrected_sample_9831.nc
../data/raw/dataset_64_64_all_10days_final/2022/Spain/corrected_sample_10155.nc,corrected_sample_10155.nc,Spain,2022-07-23,3997.0,32,32,2022/Spain/corrected_sample_10155.nc
../data/raw/dataset_64_64_all_10days_final/2022/Portugal/corrected_sample_10435.nc,corrected_sample_10435.nc,Portugal,2022-07-24,3997.0,32,32,2022/Portugal/corrected_sample_10435.nc
../data/raw/dataset_64_64_all_10days_final/2022/Romania/corrected_sample_9699.nc,corrected_sample_9699.nc,Romania,2022-04-09,3997.0,39,32,2022/Romania/corrected_sample_9699.nc
../data/raw/dataset_64_64_all_10days_final/2022/France/corrected_sample_9903.nc,corrected_sample_9903.nc,France,2022-03-22,3997.0,44,32,2022/France/corrected_sample_9903.nc
../data/raw/dataset_64_64_all_10days_final/2022/Spain/corrected_sample_10431.nc,corrected_sample_10431.nc,Spain,2022-07-23,3872.0,31,31,2022/Spain/corrected_sample_10431.nc
../data/raw/dataset_64_64_all_10days_final/2022/France/corrected_sample_10476.nc,corrected_sample_10476.nc,France,2022-07-13,3872.0,31,31,2022/France/corrected_sample_10476.nc
../data/raw/dataset_64_64_all_10days_final/2022/Romania/corrected_sample_10254.nc,corrected_sample_10254.nc,Romania,2022-03-27,3872.0,138,41,2022/Romania/corrected_sample_10254.nc
../data/raw/dataset_64_64_all_10days_final/2022/Romania/corrected_sample_9726.nc,corrected_sample_9726.nc,Romania,2022-03-27,3872.0,135,40,2022/Romania/corrected_sample_9726.nc
../data/raw/dataset_64_64_all_10days_final/2022/Albania/corrected_sample_10076.nc,corrected_sample_10076.nc,Albania,2022-08-01,3872.0,64,31,2022/Albania/corrected_sample_10076.nc
../data/raw/dataset_64_64_all_10days_final/2022/Romania/corrected_sample_9823.nc,corrected_sample_9823.nc,Romania,2022-03-24,3872.0,187,39,2022/Romania/corrected_sample_9823.nc
../data/raw/dataset_64_64_all_10days_final/2022/France/corrected_sample_9705.nc,corrected_sample_9705.nc,France,2022-01-22,3872.0,56,31,2022/France/corrected_sample_9705.nc
../data/raw/dataset_64_64_all_10days_final/2022/Romania/corrected_sample_9820.nc,corrected_sample_9820.nc,Romania,2022-03-26,3872.0,113,31,2022/Romania/corrected_sample_9820.nc
../data/raw/dataset_64_64_all_10days_final/2022/Spain/corrected_sample_10583.nc,corrected_sample_10583.nc,Spain,2022-08-02,3872.0,31,31,2022/Spain/corrected_sample_10583.nc
../data/raw/dataset_64_64_all_10days_final/2022/Albania/corrected_sample_10602.nc,corrected_sample_10602.nc,Albania,2022-08-01,3872.0,70,31,2022/Albania/corrected_sample_10602.nc
../data/raw/dataset_64_64_all_10days_final/2022/Cyprus/corrected_sample_10289.nc,corrected_sample_10289.nc,Cyprus,2022-06-21,3872.0,31,31,2022/Cyprus/corrected_sample_10289.nc
../data/raw/dataset_64_64_all_10days_final/2022/Spain/corrected_sample_10621.nc,corrected_sample_10621.nc,Spain,2022-08-04,3747.0,30,30,2022/Spain/corrected_sample_10621.nc
../data/raw/dataset_64_64_all_10days_final/2022/Romania/corrected_sample_10136.nc,corrected_sample_10136.nc,Romania,2022-03-24,3747.0,75,30,2022/Romania/corrected_sample_10136.nc
../data/raw/dataset_64_64_all_10days_final/2022/Greece/corrected_sample_10561.nc,corrected_sample_10561.nc,Greece,2022-07-29,3747.0,30,30,2022/Greece/corrected_sample_10561.nc
../data/raw/dataset_64_64_all_10days_final/2022/Bosnia & Herzegovina/corrected_sample_9860.nc,corrected_sample_9860.nc,Bosnia & Herzegovina,2022-03-22,3747.0,154,31,2022/Bosnia & Herzegovina/corrected_sample_9860.nc
../data/raw/dataset_64_64_all_10days_final/2022/Ukraine/corrected_sample_10003.nc,corrected_sample_10003.nc,Ukraine,2022-03-20,3747.0,88,32,2022/Ukraine/corrected_sample_10003.nc
../data/raw/dataset_64_64_all_10days_final/2022/Spain/corrected_sample_10293.nc,corrected_sample_10293.nc,Spain,2022-07-16,3747.0,255,225,2022/Spain/corrected_sample_10293.nc
../data/raw/dataset_64_64_all_10days_final/2022/Algeria/corrected_sample_10563.nc,corrected_sample_10563.nc,Algeria,2022-08-15,3747.0,42,30,2022/Algeria/corrected_sample_10563.nc
../data/raw/dataset_64_64_all_10days_final/2022/Bosnia & Herzegovina/corrected_sample_9966.nc,corrected_sample_9966.nc,Bosnia & Herzegovina,2022-03-25,3747.0,78,30,2022/Bosnia & Herzegovina/corrected_sample_9966.nc
../data/raw/dataset_64_64_all_10days_final/2022/Italy/corrected_sample_10553.nc,corrected_sample_10553.nc,Italy,2022-07-31,3747.0,54,30,2022/Italy/corrected_sample_10553.nc
../data/raw/dataset_64_64_all_10days_final/2022/Montenegro/corrected_sample_10590.nc,corrected_sample_10590.nc,Montenegro,2022-07-20,3747.0,63,30,2022/Montenegro/corrected_sample_10590.nc
../data/raw/dataset_64_64_all_10days_final/2022/France/corrected_sample_10473.nc,corrected_sample_10473.nc,France,2022-07-26,3747.0,30,30,2022/France/corrected_sample_10473.nc
../data/raw/dataset_64_64_all_10days_final/2022/Tunisia/corrected_sample_10533.nc,corrected_sample_10533.nc,Tunisia,2022-07-23,3623.0,29,29,2022/Tunisia/corrected_sample_10533.nc
../data/raw/dataset_64_64_all_10days_final/2022/Romania/corrected_sample_10015.nc,corrected_sample_10015.nc,Romania,2022-03-22,3623.0,156,38,2022/Romania/corrected_sample_10015.nc
../data/raw/dataset_64_64_all_10days_final/2022/Ukraine/corrected_sample_9791.nc,corrected_sample_9791.nc,Ukraine,2022-07-30,3623.0,83,29,2022/Ukraine/corrected_sample_9791.nc
../data/raw/dataset_64_64_all_10days_final/2022/Ukraine/corrected_sample_9841.nc,corrected_sample_9841.nc,Ukraine,2022-07-30,3623.0,54,29,2022/Ukraine/corrected_sample_9841.nc
../data/raw/dataset_64_64_all_10days_final/2022/Romania/corrected_sample_9818.nc,corrected_sample_9818.nc,Romania,2022-03-22,3623.0,173,35,2022/Romania/corrected_sample_9818.nc
../data/raw/dataset_64_64_all_10days_final/2022/Spain/corrected_sample_10657.nc,corrected_sample_10657.nc,Spain,2022-08-06,3623.0,29,29,2022/Spain/corrected_sample_10657.nc
../data/raw/dataset_64_64_all_10days_final/2022/Bulgaria/corrected_sample_10234.nc,corrected_sample_10234.nc,Bulgaria,2022-03-29,3623.0,42,29,2022/Bulgaria/corrected_sample_10234.nc
../data/raw/dataset_64_64_all_10days_final/2022/Spain/corrected_sample_10489.nc,corrected_sample_10489.nc,Spain,2022-07-14,3623.0,352,323,2022/Spain/corrected_sample_10489.nc
../data/raw/dataset_64_64_all_10days_final/2022/Romania/corrected_sample_10255.nc,corrected_sample_10255.nc,Romania,2022-03-27,3623.0,105,35,2022/Romania/corrected_sample_10255.nc
../data/raw/dataset_64_64_all_10days_final/2022/Croatia/corrected_sample_10162.nc,corrected_sample_10162.nc,Croatia,2022-03-23,3623.0,261,121,2022/Croatia/corrected_sample_10162.nc
../data/raw/dataset_64_64_all_10days_final/2022/France/corrected_sample_10488.nc,corrected_sample_10488.nc,France,2022-07-25,3623.0,29,29,2022/France/corrected_sample_10488.nc
../data/raw/dataset_64_64_all_10days_final/2022/Bosnia & Herzegovina/corrected_sample_10032.nc,corrected_sample_10032.nc,Bosnia & Herzegovina,2022-03-26,3498.0,144,34,2022/Bosnia & Herzegovina/corrected_sample_10032.nc
../data/raw/dataset_64_64_all_10days_final/2022/France/corrected_sample_10747.nc,corrected_sample_10747.nc,France,2022-08-07,3498.0,28,28,2022/France/corrected_sample_10747.nc
../data/raw/dataset_64_64_all_10days_final/2022/Bosnia & Herzegovina/corrected_sample_9952.nc,corrected_sample_9952.nc,Bosnia & Herzegovina,2022-03-24,3498.0,258,84,2022/Bosnia & Herzegovina/corrected_sample_9952.nc
../data/raw/dataset_64_64_all_10days_final/2022/Algeria/corrected_sample_10717.nc,corrected_sample_10717.nc,Algeria,2022-08-16,3498.0,87,33,2022/Algeria/corrected_sample_10717.nc
../data/raw/dataset_64_64_all_10days_final/2022/Bosnia & Herzegovina/corrected_sample_10149.nc,corrected_sample_10149.nc,Bosnia & Herzegovina,2022-03-23,3498.0,60,28,2022/Bosnia & Herzegovina/corrected_sample_10149.nc
../data/raw/dataset_64_64_all_10days_final/2022/Bosnia & Herzegovina/corrected_sample_9941.nc,corrected_sample_9941.nc,Bosnia & Herzegovina,2022-03-23,3498.0,80,28,2022/Bosnia & Herzegovina/corrected_sample_9941.nc
../data/raw/dataset_64_64_all_10days_final/2022/Italy/corrected_sample_10690.nc,corrected_sample_10690.nc,Italy,2022-09-15,3498.0,60,28,2022/Italy/corrected_sample_10690.nc
../data/raw/dataset_64_64_all_10days_final/2022/Romania/corrected_sample_10182.nc,corrected_sample_10182.nc,Romania,2022-03-25,3373.0,249,79,2022/Romania/corrected_sample_10182.nc
../data/raw/dataset_64_64_all_10days_final/2022/Algeria/corrected_sample_10691.nc,corrected_sample_10691.nc,Algeria,2022-08-16,3373.0,34,27,2022/Algeria/corrected_sample_10691.nc
../data/raw/dataset_64_64_all_10days_final/2022/Algeria/corrected_sample_10726.nc,corrected_sample_10726.nc,Algeria,2022-08-16,3373.0,27,27,2022/Algeria/corrected_sample_10726.nc
../data/raw/dataset_64_64_all_10days_final/2022/Ukraine/corrected_sample_10343.nc,corrected_sample_10343.nc,Ukraine,2022-07-02,3373.0,45,27,2022/Ukraine/corrected_sample_10343.nc
../data/raw/dataset_64_64_all_10days_final/2022/Romania/corrected_sample_10185.nc,corrected_sample_10185.nc,Romania,2022-03-25,3373.0,244,80,2022/Romania/corrected_sample_10185.nc
../data/raw/dataset_64_64_all_10days_final/2022/Romania/corrected_sample_10023.nc,corrected_sample_10023.nc,Romania,2022-03-21,3373.0,299,115,2022/Romania/corrected_sample_10023.nc
../data/raw/dataset_64_64_all_10days_final/2022/Ukraine/corrected_sample_10370.nc,corrected_sample_10370.nc,Ukraine,2022-07-01,3373.0,27,27,2022/Ukraine/corrected_sample_10370.nc
../data/raw/dataset_64_64_all_10days_final/2022/Albania/corrected_sample_10543.nc,corrected_sample_10543.nc,Albania,2022-07-31,3373.0,61,27,2022/Albania/corrected_sample_10543.nc
../data/raw/dataset_64_64_all_10days_final/2022/France/corrected_sample_9761.nc,corrected_sample_9761.nc,France,2022-02-09,3373.0,39,27,2022/France/corrected_sample_9761.nc
../data/raw/dataset_64_64_all_10days_final/2022/Romania/corrected_sample_10121.nc,corrected_sample_10121.nc,Romania,2022-03-24,3373.0,197,53,2022/Romania/corrected_sample_10121.nc
../data/raw/dataset_64_64_all_10days_final/2022/Romania/corrected_sample_9974.nc,corrected_sample_9974.nc,Romania,2022-03-25,3373.0,179,52,2022/Romania/corrected_sample_9974.nc
../data/raw/dataset_64_64_all_10days_final/2022/Montenegro/corrected_sample_10107.nc,corrected_sample_10107.nc,Montenegro,2022-03-19,3373.0,103,27,2022/Montenegro/corrected_sample_10107.nc
../data/raw/dataset_64_64_all_10days_final/2022/Romania/corrected_sample_9866.nc,corrected_sample_9866.nc,Romania,2022-03-20,3373.0,118,33,2022/Romania/corrected_sample_9866.nc
../data/raw/dataset_64_64_all_10days_final/2022/Romania/corrected_sample_9776.nc,corrected_sample_9776.nc,Romania,2022-03-27,3373.0,144,54,2022/Romania/corrected_sample_9776.nc
../data/raw/dataset_64_64_all_10days_final/2022/Albania/corrected_sample_10606.nc,corrected_sample_10606.nc,Albania,2022-08-06,3373.0,68,27,2022/Albania/corrected_sample_10606.nc
../data/raw/dataset_64_64_all_10days_final/2022/Ukraine/corrected_sample_10047.nc,corrected_sample_10047.nc,Ukraine,2022-07-30,3248.0,58,26,2022/Ukraine/corrected_sample_10047.nc
../data/raw/dataset_64_64_all_10days_final/2022/Portugal/corrected_sample_10411.nc,corrected_sample_10411.nc,Portugal,2022-07-12,3248.0,46,26,2022/Portugal/corrected_sample_10411.nc
../data/raw/dataset_64_64_all_10days_final/2022/Bosnia & Herzegovina/corrected_sample_10052.nc,corrected_sample_10052.nc,Bosnia & Herzegovina,2022-03-12,3248.0,67,28,2022/Bosnia & Herzegovina/corrected_sample_10052.nc
../data/raw/dataset_64_64_all_10days_final/2022/Greece/corrected_sample_10336.nc,corrected_sample_10336.nc,Greece,2022-07-03,3248.0,26,26,2022/Greece/corrected_sample_10336.nc
../data/raw/dataset_64_64_all_10days_final/2022/Bosnia & Herzegovina/corrected_sample_10170.nc,corrected_sample_10170.nc,Bosnia & Herzegovina,2022-03-25,3248.0,154,42,2022/Bosnia & Herzegovina/corrected_sample_10170.nc
../data/raw/dataset_64_64_all_10days_final/2022/Portugal/corrected_sample_10730.nc,corrected_sample_10730.nc,Portugal,2022-08-19,3248.0,44,26,2022/Portugal/corrected_sample_10730.nc
../data/raw/dataset_64_64_all_10days_final/2022/Italy/corrected_sample_10200.nc,corrected_sample_10200.nc,Italy,2022-03-22,3123.0,25,25,2022/Italy/corrected_sample_10200.nc
../data/raw/dataset_64_64_all_10days_final/2022/Romania/corrected_sample_9758.nc,corrected_sample_9758.nc,Romania,2022-01-19,3123.0,194,112,2022/Romania/corrected_sample_9758.nc
../data/raw/dataset_64_64_all_10days_final/2022/Albania/corrected_sample_10229.nc,corrected_sample_10229.nc,Albania,2022-03-23,3123.0,25,25,2022/Albania/corrected_sample_10229.nc
../data/raw/dataset_64_64_all_10days_final/2022/Bulgaria/corrected_sample_9796.nc,corrected_sample_9796.nc,Bulgaria,2022-08-07,3123.0,25,25,2022/Bulgaria/corrected_sample_9796.nc
../data/raw/dataset_64_64_all_10days_final/2022/Montenegro/corrected_sample_10425.nc,corrected_sample_10425.nc,Montenegro,2022-07-22,3123.0,59,30,2022/Montenegro/corrected_sample_10425.nc
../data/raw/dataset_64_64_all_10days_final/2022/Montenegro/corrected_sample_10629.nc,corrected_sample_10629.nc,Montenegro,2022-08-04,3123.0,33,25,2022/Montenegro/corrected_sample_10629.nc
../data/raw/dataset_64_64_all_10days_final/2022/Italy/corrected_sample_10141.nc,corrected_sample_10141.nc,Italy,2022-03-22,3123.0,25,25,2022/Italy/corrected_sample_10141.nc
../data/raw/dataset_64_64_all_10days_final/2022/Spain/corrected_sample_10139.nc,corrected_sample_10139.nc,Spain,2022-07-24,3123.0,25,25,2022/Spain/corrected_sample_10139.nc
../data/raw/dataset_64_64_all_10days_final/2022/Bosnia & Herzegovina/corrected_sample_10035.nc,corrected_sample_10035.nc,Bosnia & Herzegovina,2022-03-26,3123.0,51,25,2022/Bosnia & Herzegovina/corrected_sample_10035.nc
../data/raw/dataset_64_64_all_10days_final/2022/Ukraine/corrected_sample_10544.nc,corrected_sample_10544.nc,Ukraine,2022-07-29,3123.0,41,25,2022/Ukraine/corrected_sample_10544.nc
../data/raw/dataset_64_64_all_10days_final/2022/Ukraine/corrected_sample_10514.nc,corrected_sample_10514.nc,Ukraine,2022-07-22,3123.0,33,25,2022/Ukraine/corrected_sample_10514.nc
../data/raw/dataset_64_64_all_10days_final/2022/Portugal/corrected_sample_9724.nc,corrected_sample_9724.nc,Portugal,2022-01-30,3123.0,138,39,2022/Portugal/corrected_sample_9724.nc
../data/raw/dataset_64_64_all_10days_final/2022/Romania/corrected_sample_10201.nc,corrected_sample_10201.nc,Romania,2022-03-26,3123.0,125,42,2022/Romania/corrected_sample_10201.nc
../data/raw/dataset_64_64_all_10days_final/2022/Romania/corrected_sample_9839.nc,corrected_sample_9839.nc,Romania,2022-03-26,3123.0,134,37,2022/Romania/corrected_sample_9839.nc
../data/raw/dataset_64_64_all_10days_final/2022/Spain/corrected_sample_10641.nc,corrected_sample_10641.nc,Spain,2022-08-09,3123.0,27,25,2022/Spain/corrected_sample_10641.nc
../data/raw/dataset_64_64_all_10days_final/2022/Ukraine/corrected_sample_10072.nc,corrected_sample_10072.nc,Ukraine,2022-05-05,3123.0,30,25,2022/Ukraine/corrected_sample_10072.nc
../data/raw/dataset_64_64_all_10days_final/2022/Italy/corrected_sample_10689.nc,corrected_sample_10689.nc,Italy,2022-09-15,3123.0,30,25,2022/Italy/corrected_sample_10689.nc
../data/raw/dataset_64_64_all_10days_final/2022/France/corrected_sample_10323.nc,corrected_sample_10323.nc,France,2022-06-27,3123.0,25,25,2022/France/corrected_sample_10323.nc
../data/raw/dataset_64_64_all_10days_final/2022/Romania/corrected_sample_9867.nc,corrected_sample_9867.nc,Romania,2022-03-25,3123.0,175,43,2022/Romania/corrected_sample_9867.nc
../data/raw/dataset_64_64_all_10days_final/2022/Spain/corrected_sample_10616.nc,corrected_sample_10616.nc,Spain,2022-08-09,2998.0,24,24,2022/Spain/corrected_sample_10616.nc
../data/raw/dataset_64_64_all_10days_final/2022/Romania/corrected_sample_10137.nc,corrected_sample_10137.nc,Romania,2022-03-25,2998.0,107,47,2022/Romania/corrected_sample_10137.nc
../data/raw/dataset_64_64_all_10days_final/2022/Spain/corrected_sample_9746.nc,corrected_sample_9746.nc,Spain,2022-01-30,2998.0,127,44,2022/Spain/corrected_sample_9746.nc
../data/raw/dataset_64_64_all_10days_final/2022/Ukraine/corrected_sample_9753.nc,corrected_sample_9753.nc,Ukraine,2022-07-05,2998.0,143,57,2022/Ukraine/corrected_sample_9753.nc
../data/raw/dataset_64_64_all_10days_final/2022/Ukraine/corrected_sample_10345.nc,corrected_sample_10345.nc,Ukraine,2022-07-03,2998.0,59,24,2022/Ukraine/corrected_sample_10345.nc
../data/raw/dataset_64_64_all_10days_final/2022/Romania/corrected_sample_10261.nc,corrected_sample_10261.nc,Romania,2022-03-23,2998.0,94,24,2022/Romania/corrected_sample_10261.nc
../data/raw/dataset_64_64_all_10days_final/2022/Turkey/corrected_sample_10404.nc,corrected_sample_10404.nc,Turkey,2022-07-12,2998.0,24,24,2022/Turkey/corrected_sample_10404.nc
../data/raw/dataset_64_64_all_10days_final/2022/Turkey/corrected_sample_10465.nc,corrected_sample_10465.nc,Turkey,2022-07-12,2998.0,24,24,2022/Turkey/corrected_sample_10465.nc
../data/raw/dataset_64_64_all_10days_final/2022/Italy/corrected_sample_10571.nc,corrected_sample_10571.nc,Italy,2022-07-29,2998.0,41,24,2022/Italy/corrected_sample_10571.nc
../data/raw/dataset_64_64_all_10days_final/2022/Portugal/corrected_sample_10668.nc,corrected_sample_10668.nc,Portugal,2022-08-12,2998.0,28,24,2022/Portugal/corrected_sample_10668.nc
../data/raw/dataset_64_64_all_10days_final/2022/Italy/corrected_sample_10340.nc,corrected_sample_10340.nc,Italy,2022-07-29,2998.0,41,24,2022/Italy/corrected_sample_10340.nc
../data/raw/dataset_64_64_all_10days_final/2022/Albania/corrected_sample_10601.nc,corrected_sample_10601.nc,Albania,2022-08-06,2998.0,44,24,2022/Albania/corrected_sample_10601.nc
../data/raw/dataset_64_64_all_10days_final/2022/Algeria/corrected_sample_10706.nc,corrected_sample_10706.nc,Algeria,2022-08-12,2998.0,24,24,2022/Algeria/corrected_sample_10706.nc
../data/raw/dataset_64_64_all_10days_final/2022/Bosnia & Herzegovina/corrected_sample_9975.nc,corrected_sample_9975.nc,Bosnia & Herzegovina,2022-03-21,2998.0,201,58,2022/Bosnia & Herzegovina/corrected_sample_9975.nc
../data/raw/dataset_64_64_all_10days_final/2022/Bosnia & Herzegovina/corrected_sample_10055.nc,corrected_sample_10055.nc,Bosnia & Herzegovina,2022-03-19,2998.0,146,56,2022/Bosnia & Herzegovina/corrected_sample_10055.nc
../data/raw/dataset_64_64_all_10days_final/2022/Bosnia & Herzegovina/corrected_sample_9798.nc,corrected_sample_9798.nc,Bosnia & Herzegovina,2022-03-21,2998.0,129,24,2022/Bosnia & Herzegovina/corrected_sample_9798.nc
../data/raw/dataset_64_64_all_10days_final/2022/Bosnia & Herzegovina/corrected_sample_9928.nc,corrected_sample_9928.nc,Bosnia & Herzegovina,2022-03-16,2998.0,150,59,2022/Bosnia & Herzegovina/corrected_sample_9928.nc
../data/raw/dataset_64_64_all_10days_final/2022/Bosnia & Herzegovina/corrected_sample_9921.nc,corrected_sample_9921.nc,Bosnia & Herzegovina,2022-03-19,2998.0,312,127,2022/Bosnia & Herzegovina/corrected_sample_9921.nc
../data/raw/dataset_64_64_all_10days_final/2022/Romania/corrected_sample_10036.nc,corrected_sample_10036.nc,Romania,2022-03-31,2873.0,255,109,2022/Romania/corrected_sample_10036.nc
../data/raw/dataset_64_64_all_10days_final/2022/Romania/corrected_sample_10037.nc,corrected_sample_10037.nc,Romania,2022-03-21,2873.0,46,23,2022/Romania/corrected_sample_10037.nc
../data/raw/dataset_64_64_all_10days_final/2022/Croatia/corrected_sample_9963.nc,corrected_sample_9963.nc,Croatia,2022-03-28,2873.0,65,23,2022/Croatia/corrected_sample_9963.nc
../data/raw/dataset_64_64_all_10days_final/2022/Romania/corrected_sample_10019.nc,corrected_sample_10019.nc,Romania,2022-03-26,2873.0,141,40,2022/Romania/corrected_sample_10019.nc
../data/raw/dataset_64_64_all_10days_final/2022/Romania/corrected_sample_10236.nc,corrected_sample_10236.nc,Romania,2022-03-26,2873.0,56,23,2022/Romania/corrected_sample_10236.nc
../data/raw/dataset_64_64_all_10days_final/2022/Italy/corrected_sample_10538.nc,corrected_sample_10538.nc,Italy,2022-07-23,2873.0,23,23,2022/Italy/corrected_sample_10538.nc
../data/raw/dataset_64_64_all_10days_final/2022/Spain/corrected_sample_10307.nc,corrected_sample_10307.nc,Spain,2022-06-17,2873.0,23,23,2022/Spain/corrected_sample_10307.nc
../data/raw/dataset_64_64_all_10days_final/2022/Italy/corrected_sample_10321.nc,corrected_sample_10321.nc,Italy,2022-07-01,2873.0,23,23,2022/Italy/corrected_sample_10321.nc
../data/raw/dataset_64_64_all_10days_final/2022/France/corrected_sample_9825.nc,corrected_sample_9825.nc,France,2022-02-27,2873.0,63,40,2022/France/corrected_sample_9825.nc
../data/raw/dataset_64_64_all_10days_final/2022/Montenegro/corrected_sample_9697.nc,corrected_sample_9697.nc,Montenegro,2022-01-18,2873.0,23,23,2022/Montenegro/corrected_sample_9697.nc
../data/raw/dataset_64_64_all_10days_final/2022/Romania/corrected_sample_9956.nc,corrected_sample_9956.nc,Romania,2022-03-21,2873.0,40,23,2022/Romania/corrected_sample_9956.nc
../data/raw/dataset_64_64_all_10days_final/2022/Algeria/corrected_sample_10672.nc,corrected_sample_10672.nc,Algeria,2022-08-14,2873.0,23,23,2022/Algeria/corrected_sample_10672.nc
../data/raw/dataset_64_64_all_10days_final/2022/France/corrected_sample_9770.nc,corrected_sample_9770.nc,France,2022-02-09,2873.0,27,23,2022/France/corrected_sample_9770.nc
../data/raw/dataset_64_64_all_10days_final/2022/Bosnia & Herzegovina/corrected_sample_10051.nc,corrected_sample_10051.nc,Bosnia & Herzegovina,2022-03-26,2873.0,80,23,2022/Bosnia & Herzegovina/corrected_sample_10051.nc
../data/raw/dataset_64_64_all_10days_final/2022/Bosnia & Herzegovina/corrected_sample_10034.nc,corrected_sample_10034.nc,Bosnia & Herzegovina,2022-03-21,2873.0,107,34,2022/Bosnia & Herzegovina/corrected_sample_10034.nc
../data/raw/dataset_64_64_all_10days_final/2022/Romania/corrected_sample_10197.nc,corrected_sample_10197.nc,Romania,2022-03-27,2748.0,124,53,2022/Romania/corrected_sample_10197.nc
../data/raw/dataset_64_64_all_10days_final/2022/Bosnia & Herzegovina/corrected_sample_9926.nc,corrected_sample_9926.nc,Bosnia & Herzegovina,2022-03-12,2748.0,49,22,2022/Bosnia & Herzegovina/corrected_sample_9926.nc
../data/raw/dataset_64_64_all_10days_final/2022/Bosnia & Herzegovina/corrected_sample_9925.nc,corrected_sample_9925.nc,Bosnia & Herzegovina,2022-03-16,2748.0,115,51,2022/Bosnia & Herzegovina/corrected_sample_9925.nc
../data/raw/dataset_64_64_all_10days_final/2022/Spain/corrected_sample_10445.nc,corrected_sample_10445.nc,Spain,2022-07-14,2748.0,27,22,2022/Spain/corrected_sample_10445.nc
../data/raw/dataset_64_64_all_10days_final/2022/Romania/corrected_sample_10038.nc,corrected_sample_10038.nc,Romania,2022-03-21,2748.0,27,22,2022/Romania/corrected_sample_10038.nc
../data/raw/dataset_64_64_all_10days_final/2022/Algeria/corrected_sample_10311.nc,corrected_sample_10311.nc,Algeria,2022-06-26,2748.0,33,22,2022/Algeria/corrected_sample_10311.nc
../data/raw/dataset_64_64_all_10days_final/2022/Algeria/corrected_sample_10312.nc,corrected_sample_10312.nc,Algeria,2022-06-26,2748.0,40,22,2022/Algeria/corrected_sample_10312.nc
../data/raw/dataset_64_64_all_10days_final/2022/Italy/corrected_sample_10348.nc,corrected_sample_10348.nc,Italy,2022-06-27,2748.0,22,22,2022/Italy/corrected_sample_10348.nc
../data/raw/dataset_64_64_all_10days_final/2022/Montenegro/corrected_sample_9676.nc,corrected_sample_9676.nc,Montenegro,2022-03-23,2748.0,57,22,2022/Montenegro/corrected_sample_9676.nc
../data/raw/dataset_64_64_all_10days_final/2022/Montenegro/corrected_sample_9677.nc,corrected_sample_9677.nc,Montenegro,2022-03-23,2748.0,80,27,2022/Montenegro/corrected_sample_9677.nc
../data/raw/dataset_64_64_all_10days_final/2022/Montenegro/corrected_sample_9973.nc,corrected_sample_9973.nc,Montenegro,2022-03-24,2748.0,205,66,2022/Montenegro/corrected_sample_9973.nc
../data/raw/dataset_64_64_all_10days_final/2022/Morocco/corrected_sample_10266.nc,corrected_sample_10266.nc,Morocco,2022-05-19,2748.0,22,22,2022/Morocco/corrected_sample_10266.nc
../data/raw/dataset_64_64_all_10days_final/2022/Spain/corrected_sample_9730.nc,corrected_sample_9730.nc,Spain,2022-01-30,2748.0,149,54,2022/Spain/corrected_sample_9730.nc
../data/raw/dataset_64_64_all_10days_final/2022/Algeria/corrected_sample_10707.nc,corrected_sample_10707.nc,Algeria,2022-08-13,2748.0,22,22,2022/Algeria/corrected_sample_10707.nc
../data/raw/dataset_64_64_all_10days_final/2022/Romania/corrected_sample_10222.nc,corrected_sample_10222.nc,Romania,2022-03-21,2748.0,39,22,2022/Romania/corrected_sample_10222.nc
../data/raw/dataset_64_64_all_10days_final/2022/Croatia/corrected_sample_10216.nc,corrected_sample_10216.nc,Croatia,2022-03-24,2748.0,70,22,2022/Croatia/corrected_sample_10216.nc
